,CVE_ENT,CVE_MUN,CVE_MOD,CVE_TIPO,CVE_SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,TOTAL_DELITOS,VIVIENDA_ENDUTIH_2015
93176,27,14,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93177,27,14,2,7,10,1,1,2,2,1,1,1,1,0,0,2,0,11,1
93178,27,14,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93179,27,14,0,0,0,0,0,1,1,0,3,0,0,1,0,1,2,9,1
93180,27,14,0,1,1,8,4,11,7,3,9,13,6,6,5,6,2,72,1
93181,27,14,0,2,2,4,0,3,0,0,0,1,0,1,0,0,0,5,1
93182,27,14,0,3,3,0,1,2,0,1,1,6,1,2,4,4,0,22,1
93183,27,14,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93184,27,14,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93185,27,14,0,4,6,0,2,1,0,1,1,1,2,0,0,0,1,9,1
93186,27,14,5,14,15,0,0,0,0,0,0,1,0,0,0,0,0,1,1
93187,27,14,1,5,7,2,0,1,0,0,0,0,0,1,2,1,0,5,1
93188,27,14,4,10,11,3,6,6,1,3,6,0,3,5,1,1,1,33,1
93189,27,14,4,11,12,0,0,2,0,0,0,0,0,0,0,0,0,2,1
93190,27,14,4,12,13,1,2,2,1,1,2,1,0,0,0,0,0,9,1
93191,27,14,4,13,14,25,21,0,46,17,52,11,34,46,58,39,37,361,1
93258,27,16,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93259,27,16,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93260,27,16,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93261,27,16,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93262,27,16,6,15,20,8,18,12,23,13,27,2,15,15,10,19,19,173,1
93263,27,16,6,15,10,0,0,1,0,0,0,0,0,0,0,0,2,3,1
93264,27,16,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93265,27,16,6,16,16,4,4,2,4,4,3,0,2,1,2,1,3,26,1
93266,27,16,6,16,17,0,1,0,0,0,0,0,1,0,0,1,1,4,1
93267,27,16,6,16,18,0,0,0,0,1,0,0,0,0,0,0,0,1,1
93268,27,16,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93269,27,16,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93270,27,16,6,16,10,0,0,0,2,1,1,0,1,1,0,1,1,8,1
93271,27,16,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93272,27,16,7,17,21,0,0,0,0,0,0,0,0,0,0,0,3,3,1
93273,27,16,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93274,27,16,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93275,27,16,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93276,27,16,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93277,27,16,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93278,27,16,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93279,27,16,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93280,27,16,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93281,27,16,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93282,27,16,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93283,27,16,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93284,27,16,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93285,27,16,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93286,27,16,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93287,27,16,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93288,27,16,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93289,27,16,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93290,27,16,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93291,27,16,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93292,27,16,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93293,27,16,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93294,27,16,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93295,27,16,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93296,27,16,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93297,27,16,3,8,10,10,5,3,23,12,17,0,11,17,13,11,15,127,1
93298,27,16,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93299,27,16,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93300,27,16,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93301,27,16,3,9,10,2,1,0,0,0,1,0,0,0,0,0,1,3,1
93302,27,16,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93303,27,16,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93304,27,16,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93305,27,16,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93306,27,16,2,6,6,0,1,0,1,1,0,0,0,0,0,0,0,3,1
93307,27,16,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93308,27,16,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93309,27,16,2,7,10,0,1,0,0,0,0,0,0,0,1,2,3,7,1
93310,27,16,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93311,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1
93312,27,16,0,1,1,7,3,4,2,8,9,3,5,14,9,7,10,74,1
93313,27,16,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93314,27,16,0,3,3,0,1,0,0,0,0,0,1,1,2,0,3,8,1
93315,27,16,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93316,27,16,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93317,27,16,0,4,6,0,0,1,0,0,1,1,0,3,0,0,0,6,1
93318,27,16,5,14,15,0,0,0,0,0,0,0,1,0,0,0,0,1,1
93319,27,16,1,5,7,1,1,0,0,0,0,4,1,1,2,0,2,11,1
93320,27,16,4,10,11,5,5,3,5,2,11,0,3,3,1,1,4,38,1
93321,27,16,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93322,27,16,4,12,13,0,0,1,1,0,0,0,2,0,2,0,0,6,1
93323,27,16,4,13,14,22,13,21,20,19,24,2,36,28,18,24,24,229,1
93324,27,17,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93325,27,17,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93326,27,17,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93327,27,17,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93328,27,17,6,15,20,7,9,8,8,2,8,12,12,13,14,23,16,125,1
93329,27,17,6,15,10,0,0,0,0,0,0,0,0,0,0,1,2,3,1
93330,27,17,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93331,27,17,6,16,16,4,4,7,6,9,7,5,6,4,6,2,4,60,1
93332,27,17,6,16,17,0,0,0,2,2,0,0,0,0,0,0,0,4,1
93333,27,17,6,16,18,0,0,0,0,0,0,2,0,0,4,5,5,16,1
93334,27,17,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93335,27,17,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93336,27,17,6,16,10,5,2,2,1,0,2,1,1,3,0,1,0,13,1
93337,27,17,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93338,27,17,7,17,21,4,3,1,1,0,2,2,2,2,1,4,8,26,1
93339,27,17,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93340,27,17,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93341,27,17,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93342,27,17,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93343,27,17,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93344,27,17,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93345,27,17,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93346,27,17,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93347,27,17,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93348,27,17,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93349,27,17,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93350,27,17,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93351,27,17,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93352,27,17,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93353,27,17,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93354,27,17,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93355,27,17,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93356,27,17,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93357,27,17,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93358,27,17,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93359,27,17,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93360,27,17,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93361,27,17,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93362,27,17,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93363,27,17,3,8,10,8,8,10,4,6,10,5,8,7,14,12,16,100,1
93364,27,17,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93365,27,17,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93366,27,17,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93367,27,17,3,9,10,2,4,6,2,3,2,4,3,2,5,1,1,33,1
93368,27,17,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93369,27,17,2,6,8,0,0,1,0,0,0,0,0,0,0,0,0,1,1
93370,27,17,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93371,27,17,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93372,27,17,2,6,6,0,1,0,0,1,0,1,0,0,1,1,1,6,1
93373,27,17,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93374,27,17,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93375,27,17,2,7,10,0,0,1,2,0,0,0,2,1,0,1,1,8,1
93376,27,17,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93377,27,17,0,0,0,0,1,1,0,0,0,0,1,0,4,0,0,7,1
93378,27,17,0,1,1,7,7,9,5,4,5,2,5,2,9,11,12,71,1
93379,27,17,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1
93380,27,17,0,3,3,4,3,1,1,0,2,3,0,0,1,3,0,14,1
93381,27,17,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93382,27,17,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93383,27,17,0,4,6,0,1,2,0,1,2,2,0,1,3,1,0,13,1
93384,27,17,5,14,15,0,0,0,0,0,1,1,0,0,0,0,0,2,1
93385,27,17,1,5,7,1,0,0,1,0,0,1,1,1,1,3,0,8,1
93386,27,17,4,10,11,10,7,9,10,3,6,5,9,5,6,2,9,71,1
93387,27,17,4,11,12,0,0,0,1,0,1,0,0,0,0,0,0,2,1
93388,27,17,4,12,13,0,0,0,0,0,0,0,0,0,0,2,0,2,1
93389,27,17,4,13,14,26,56,37,31,26,44,38,34,33,39,17,12,367,1
93456,28,2,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93457,28,2,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93458,28,2,6,15,18,0,0,0,0,0,1,1,0,1,1,2,0,6,1
93459,28,2,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93460,28,2,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93461,28,2,6,15,10,0,1,0,0,0,0,0,0,1,0,1,0,3,1
93462,28,2,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93463,28,2,6,16,16,2,2,4,2,1,0,4,0,1,0,1,1,16,1
93464,28,2,6,16,17,0,0,0,0,0,0,0,0,0,1,1,0,2,1
93465,28,2,6,16,18,3,0,4,2,1,0,2,0,0,1,0,1,11,1
93466,28,2,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93467,28,2,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93468,28,2,6,16,10,2,2,0,0,3,1,1,0,1,1,5,1,15,1
93469,28,2,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93470,28,2,7,17,21,1,3,0,0,0,1,1,0,1,2,4,4,16,1
93471,28,2,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93472,28,2,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93473,28,2,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93474,28,2,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93475,28,2,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93476,28,2,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93477,28,2,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93478,28,2,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93479,28,2,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93480,28,2,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93481,28,2,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93482,28,2,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93483,28,2,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93484,28,2,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93485,28,2,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93486,28,2,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93487,28,2,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93488,28,2,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93489,28,2,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93490,28,2,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93491,28,2,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93492,28,2,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93493,28,2,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93494,28,2,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93495,28,2,3,8,10,0,0,0,0,0,0,1,0,0,0,0,0,1,1
93496,28,2,3,8,6,1,1,1,3,0,0,1,2,1,1,0,0,10,1
93497,28,2,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93498,28,2,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93499,28,2,3,9,10,0,0,0,0,0,0,0,1,1,1,0,1,4,1
93500,28,2,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93501,28,2,2,6,8,0,0,0,0,0,0,0,1,0,0,1,0,2,1
93502,28,2,2,6,9,1,0,0,0,1,0,0,0,0,1,0,1,3,1
93503,28,2,2,6,10,0,1,1,1,0,0,0,1,0,0,1,0,5,1
93504,28,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93505,28,2,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93506,28,2,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93507,28,2,2,7,10,0,0,2,4,1,0,0,0,0,0,0,0,7,1
93508,28,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93509,28,2,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,3,1
93510,28,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3,1
93511,28,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93512,28,2,0,3,3,1,1,0,1,1,0,0,0,0,0,0,0,3,1
93513,28,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93514,28,2,0,4,5,1,0,0,0,0,0,0,0,0,0,1,1,2,1
93515,28,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93516,28,2,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93517,28,2,1,5,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1
93518,28,2,4,10,11,0,0,0,0,0,0,0,0,2,0,0,1,3,1
93519,28,2,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93520,28,2,4,12,13,0,1,0,0,0,1,0,0,0,0,0,0,2,1
93521,28,2,4,13,14,11,4,8,11,7,6,8,7,8,3,8,7,77,1
93522,28,3,6,15,16,0,1,2,0,1,1,1,1,0,2,0,2,11,1
93523,28,3,6,15,17,2,3,3,3,1,3,7,5,7,7,1,10,50,1
93524,28,3,6,15,18,8,9,7,11,17,12,11,16,14,9,12,6,124,1
93525,28,3,6,15,19,0,0,0,0,0,0,0,0,0,0,0,2,2,1
93526,28,3,6,15,20,4,5,13,7,9,8,7,6,17,12,6,6,96,1
93527,28,3,6,15,10,4,0,0,2,1,5,1,5,3,4,1,2,24,1
93528,28,3,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93529,28,3,6,16,16,12,14,14,19,21,16,24,17,18,14,24,21,202,1
93530,28,3,6,16,17,4,4,1,4,1,1,2,1,4,2,2,3,25,1
93531,28,3,6,16,18,16,17,12,8,25,9,20,11,11,19,16,25,173,1
93532,28,3,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93533,28,3,6,16,20,1,1,1,1,2,0,1,1,3,0,4,1,15,1
93534,28,3,6,16,10,13,13,19,17,12,15,10,44,43,30,16,15,234,1
93535,28,3,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93536,28,3,7,17,21,2,2,0,0,1,2,2,0,1,4,4,0,16,1
93537,28,3,9,15,25,0,1,0,0,0,0,0,0,0,0,0,0,1,1
93538,28,3,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93539,28,3,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93540,28,3,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93541,28,3,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93542,28,3,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93543,28,3,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93544,28,3,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93545,28,3,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93546,28,3,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93547,28,3,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93548,28,3,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93549,28,3,8,15,22,0,0,0,1,1,1,1,0,0,1,0,2,7,1
93550,28,3,8,15,23,0,0,0,0,0,0,0,1,0,0,0,0,1,1
93551,28,3,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93552,28,3,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93553,28,3,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93554,28,3,8,16,22,0,1,0,0,0,0,0,0,0,0,0,0,1,1
93555,28,3,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93556,28,3,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93557,28,3,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93558,28,3,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93559,28,3,3,8,9,3,0,0,2,0,0,0,3,2,0,6,0,13,1
93560,28,3,3,8,8,0,0,0,1,1,0,0,0,0,0,0,0,2,1
93561,28,3,3,8,10,1,4,3,3,3,3,4,2,4,1,1,0,28,1
93562,28,3,3,8,6,10,20,13,19,17,16,13,13,23,18,12,24,188,1
93563,28,3,3,9,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1
93564,28,3,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93565,28,3,3,9,10,10,12,5,9,1,5,3,5,5,9,5,10,69,1
93566,28,3,3,9,6,0,0,1,0,1,0,0,0,0,0,0,0,2,1
93567,28,3,2,6,8,1,1,0,2,2,1,1,1,1,0,0,1,10,1
93568,28,3,2,6,9,0,0,0,0,0,0,2,0,0,0,0,0,2,1
93569,28,3,2,6,10,0,3,1,2,1,0,1,1,0,1,0,1,11,1
93570,28,3,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93571,28,3,2,7,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1
93572,28,3,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93573,28,3,2,7,10,8,7,5,6,8,7,4,2,3,2,2,3,49,1
93574,28,3,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93575,28,3,0,0,0,5,3,1,1,2,5,7,1,2,1,1,1,25,1
93576,28,3,0,1,1,12,7,8,4,4,5,13,7,8,8,8,7,79,1
93577,28,3,0,2,2,1,0,0,3,1,0,0,1,0,0,0,1,6,1
93578,28,3,0,3,3,5,1,5,3,5,7,3,3,5,4,3,1,40,1
93579,28,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93580,28,3,0,4,5,3,4,7,2,5,5,4,5,10,4,3,4,53,1
93581,28,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93582,28,3,5,14,15,2,0,1,1,0,0,0,0,0,0,0,0,2,1
93583,28,3,1,5,7,2,1,2,5,6,5,5,2,4,5,6,3,44,1
93584,28,3,4,10,11,7,6,13,7,3,7,9,8,8,9,7,9,86,1
93585,28,3,4,11,12,1,1,0,0,0,1,1,1,1,0,0,0,5,1
93586,28,3,4,12,13,0,3,1,1,3,5,0,1,2,5,0,1,22,1
93587,28,3,4,13,14,65,56,89,84,87,83,81,58,22,57,50,88,755,1
93588,28,4,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93589,28,4,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93590,28,4,6,15,18,0,0,0,0,0,0,0,1,0,0,0,0,1,1
93591,28,4,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93592,28,4,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93593,28,4,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93594,28,4,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93595,28,4,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93596,28,4,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93597,28,4,6,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93598,28,4,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93599,28,4,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93600,28,4,6,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93601,28,4,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93602,28,4,7,17,21,0,0,0,0,0,0,0,0,0,1,0,0,1,1
93603,28,4,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93604,28,4,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93605,28,4,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93606,28,4,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93607,28,4,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93608,28,4,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93609,28,4,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93610,28,4,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93611,28,4,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93612,28,4,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93613,28,4,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93614,28,4,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93615,28,4,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93616,28,4,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93617,28,4,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93618,28,4,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93619,28,4,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93620,28,4,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93621,28,4,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93622,28,4,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93623,28,4,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93624,28,4,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93625,28,4,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93626,28,4,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93627,28,4,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93628,28,4,3,8,6,0,0,0,0,1,0,0,0,1,0,0,1,3,1
93629,28,4,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93630,28,4,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93631,28,4,3,9,10,0,0,0,0,0,0,0,0,1,0,0,0,1,1
93632,28,4,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93633,28,4,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93634,28,4,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93635,28,4,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93636,28,4,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93637,28,4,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93638,28,4,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93639,28,4,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93640,28,4,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93641,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93642,28,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93643,28,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93644,28,4,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
